"antiquewhite2"	"black"	"blue"	"blue4"	"blueviolet"	"brown"	"coral"	"coral3"	"cyan"	"darkgreen"	"darkgrey"	"darkmagenta"	"darkolivegreen"	"darkolivegreen2"	"darkorange"	"darkred"	"darkseagreen3"	"darkturquoise"	"deeppink"	"firebrick3"	"green"	"greenyellow"	"grey"	"grey60"	"honeydew"	"indianred3"	"lavenderblush2"	"lightblue4"	"lightcyan"	"lightcyan1"	"lightgreen"	"lightpink2"	"lightpink3"	"lightslateblue"	"lightsteelblue1"	"lightyellow"	"magenta"	"magenta3"	"magenta4"	"mediumpurple1"	"mediumpurple3"	"mediumpurple4"	"midnightblue"	"navajowhite"	"navajowhite1"	"orange"	"orangered1"	"orangered4"	"paleturquoise"	"palevioletred1"	"palevioletred2"	"pink"	"pink4"	"plum1"	"plum4"	"purple"	"red"	"royalblue"	"saddlebrown"	"salmon"	"salmon1"	"salmon2"	"sienna3"	"sienna4"	"skyblue"	"skyblue3"	"skyblue4"	"steelblue"	"tan"	"tan4"	"thistle"	"thistle3"	"thistle4"	"turquoise"	"violet"	"white"	"yellow"	"yellow3"	"yellowgreen"
"342"	NA	NA	91304	NA	NA	81579	NA	NA	89890	NA	22828	NA	NA	NA	NA	NA	NA	166647	NA	NA	26153	347735	NA	84376	224	NA	NA	7248	NA	NA	NA	NA	NA	NA	NA	NA	100131067	NA	NA	NA	NA	9249	51004	NA	NA	NA	NA	NA	NA	NA	NA	57659	5567	NA	NA	6744	79368	NA	NA	79854	NA	NA	NA	NA	NA	NA	157567	NA	6714	NA	NA	NA	NA	6622	NA	90952	100129034	NA	NA
"343"	NA	NA	27068	NA	NA	2935	NA	NA	10927	NA	79600	NA	NA	NA	NA	NA	NA	372	NA	NA	9871	29035	NA	6497	2181	NA	NA	389634	NA	NA	NA	NA	NA	NA	NA	NA	6452	NA	NA	NA	NA	3420	23295	NA	NA	NA	NA	NA	NA	NA	NA	51604	7035	NA	NA	389856	114049	NA	NA	116150	NA	NA	NA	NA	NA	NA	7075	NA	60401	NA	NA	NA	NA	84316	NA	23516	8408	NA	NA
"344"	NA	NA	399821	NA	NA	6711	NA	NA	7733	NA	3141	NA	NA	NA	NA	NA	NA	5817	NA	NA	4820	55801	NA	57415	5950	NA	NA	10475	NA	NA	NA	NA	NA	NA	NA	NA	115703	NA	NA	NA	NA	9517	6047	NA	NA	NA	NA	NA	NA	NA	NA	285282	8559	NA	NA	9967	55696	NA	NA	8851	NA	NA	NA	NA	NA	NA	4016	NA	53944	NA	NA	NA	NA	5095	NA	7128	10554	NA	NA
"345"	NA	NA	26212	NA	NA	8723	NA	NA	645212	NA	100129460	NA	NA	NA	NA	NA	NA	29946	NA	NA	54872	79369	NA	5523	23236	NA	NA	163126	NA	NA	NA	NA	NA	NA	NA	NA	84231	NA	NA	NA	NA	5683	80143	NA	NA	NA	NA	NA	NA	NA	NA	51318	157922	NA	NA	1755	11093	NA	NA	5768	NA	NA	NA	NA	NA	NA	650	NA	55344	NA	NA	NA	NA	7818	NA	4092	10827	NA	NA
"346"	NA	NA	23439	NA	NA	57003	NA	NA	57608	NA	51088	NA	NA	NA	NA	NA	NA	6594	NA	NA	8924	8994	NA	23220	166647	NA	NA	54737	NA	NA	NA	NA	NA	NA	NA	NA	8411	NA	NA	NA	NA	10333	4591	NA	NA	NA	NA	NA	NA	NA	NA	64840	11342	NA	NA	153241	10392	NA	NA	127435	NA	NA	NA	NA	NA	NA	23030	NA	80757	NA	NA	NA	NA	220930	NA	57506	2550	NA	NA
"347"	NA	NA	132158	NA	NA	4121	NA	NA	51714	NA	255738	NA	NA	NA	NA	NA	NA	9498	NA	NA	6421	83987	NA	2202	133121	NA	NA	80817	NA	NA	NA	NA	NA	NA	NA	NA	3675	NA	NA	NA	NA	7706	54455	NA	NA	NA	NA	NA	NA	NA	NA	10150	60370	NA	NA	1849	131870	NA	NA	638	NA	NA	NA	NA	NA	NA	54463	NA	9965	NA	NA	NA	NA	81926	NA	1725	4850	NA	NA
"348"	NA	NA	8928	NA	NA	4170	NA	NA	94120	NA	85407	NA	NA	NA	NA	NA	NA	3428	NA	NA	3150	50810	NA	54793	201501	NA	NA	388969	NA	NA	NA	NA	NA	NA	NA	NA	23080	NA	NA	NA	NA	54893	124583	NA	NA	NA	NA	NA	NA	NA	NA	283991	8548	NA	NA	283194	56259	NA	NA	142678	NA	NA	NA	NA	NA	NA	3772	NA	84740	NA	NA	NA	NA	860	NA	9679	814	NA	NA
"349"	NA	NA	11075	NA	NA	10015	NA	NA	80232	NA	10795	NA	NA	NA	NA	NA	NA	91875	NA	NA	26065	399665	NA	23270	6119	NA	NA	55193	NA	NA	NA	NA	NA	NA	NA	NA	6002	NA	NA	NA	NA	54958	197335	NA	NA	NA	NA	NA	NA	NA	NA	5195	80856	NA	NA	23299	6468	NA	NA	285598	NA	NA	NA	NA	NA	NA	10630	NA	50604	NA	NA	NA	NA	55664	NA	5520	9146	NA	NA
"350"	NA	NA	11154	NA	NA	9403	NA	NA	9698	NA	11264	NA	NA	NA	NA	NA	NA	153328	NA	NA	100499177	153	NA	9519	29914	NA	NA	100996511	NA	NA	NA	NA	NA	NA	NA	NA	55739	NA	NA	NA	NA	5701	80789	NA	NA	NA	NA	NA	NA	NA	NA	5877	4481	NA	NA	23233	60526	NA	NA	2280	NA	NA	NA	NA	NA	NA	11117	NA	84648	NA	NA	NA	NA	23171	NA	121551	10923	NA	NA
"351"	NA	NA	192134	NA	NA	54585	NA	NA	4126	NA	NA	NA	NA	NA	NA	NA	NA	4179	NA	NA	11097	100506540	NA	23215	54936	NA	NA	89797	NA	NA	NA	NA	NA	NA	NA	NA	399818	NA	NA	NA	NA	2184	283871	NA	NA	NA	NA	NA	NA	NA	NA	4171	6641	NA	NA	253461	55250	NA	NA	79943	NA	NA	NA	NA	NA	NA	8825	NA	79944	NA	NA	NA	NA	10972	NA	9189	2091	NA	NA
"352"	NA	NA	116085	NA	NA	23376	NA	NA	84250	NA	NA	NA	NA	NA	NA	NA	NA	80145	NA	NA	11260	2978	NA	60492	10623	NA	NA	84259	NA	NA	NA	NA	NA	NA	NA	NA	23011	NA	NA	NA	NA	4005	1656	NA	NA	NA	NA	NA	NA	NA	NA	2870	23075	NA	NA	27197	55295	NA	NA	102724782	NA	NA	NA	NA	NA	NA	5998	NA	3219	NA	NA	NA	NA	23150	NA	22990	26156	NA	NA
"353"	NA	NA	6010	NA	NA	5359	NA	NA	56650	NA	NA	NA	NA	NA	NA	NA	NA	11059	NA	NA	83879	390595	NA	55329	9358	NA	NA	6233	NA	NA	NA	NA	NA	NA	NA	NA	2778	NA	NA	NA	NA	3663	8317	NA	NA	NA	NA	NA	NA	NA	NA	1477	51163	NA	NA	4149	112840	NA	NA	629	NA	NA	NA	NA	NA	NA	1994	NA	1843	NA	NA	NA	NA	55662	NA	57419	84865	NA	NA
"354"	NA	NA	6609	NA	NA	1739	NA	NA	57579	NA	NA	NA	NA	NA	NA	NA	NA	57647	NA	NA	440944	57178	NA	65996	441212	NA	NA	6929	NA	NA	NA	NA	NA	NA	NA	NA	151050	NA	NA	NA	NA	255231	25852	NA	NA	NA	NA	NA	NA	NA	NA	6518	6672	NA	NA	6553	6786	NA	NA	129563	NA	NA	NA	NA	NA	NA	387758	NA	5728	NA	NA	NA	NA	79903	NA	57458	27106	NA	NA
"355"	NA	NA	26993	NA	NA	4664	NA	NA	23456	NA	NA	NA	NA	NA	NA	NA	NA	90390	NA	NA	25960	1996	NA	730051	80017	NA	NA	55500	NA	NA	NA	NA	NA	NA	NA	NA	55254	NA	NA	NA	NA	8832	57198	NA	NA	NA	NA	NA	NA	NA	NA	23174	8654	NA	NA	140685	55692	NA	NA	286	NA	NA	NA	NA	NA	NA	4240	NA	84266	NA	NA	NA	NA	57107	NA	2321	118980	NA	NA
"356"	NA	NA	83700	NA	NA	9774	NA	NA	8767	NA	NA	NA	NA	NA	NA	NA	NA	55914	NA	NA	84276	389	NA	29123	53405	NA	NA	7756	NA	NA	NA	NA	NA	NA	NA	NA	80328	NA	NA	NA	NA	10476	54102	NA	NA	NA	NA	NA	NA	NA	NA	5727	9659	NA	NA	27349	23269	NA	NA	8464	NA	NA	NA	NA	NA	NA	85360	NA	128414	NA	NA	NA	NA	2547	NA	23165	197258	NA	NA
"357"	NA	NA	5911	NA	NA	54165	NA	NA	196792	NA	NA	NA	NA	NA	NA	NA	NA	8545	NA	NA	2621	645321	NA	26268	55617	NA	NA	54876	NA	NA	NA	NA	NA	NA	NA	NA	10045	NA	NA	NA	NA	27348	6586	NA	NA	NA	NA	NA	NA	NA	NA	63925	79745	NA	NA	3364	26119	NA	NA	51751	NA	NA	NA	NA	NA	NA	3764	NA	10409	NA	NA	NA	NA	84314	NA	55030	56948	NA	NA
"358"	NA	NA	302	NA	NA	79827	NA	NA	22890	NA	NA	NA	NA	NA	NA	NA	NA	152006	NA	NA	101928000	81551	NA	55701	79785	NA	NA	170622	NA	NA	NA	NA	NA	NA	NA	NA	57597	NA	NA	NA	NA	2962	26091	NA	NA	NA	NA	NA	NA	NA	NA	8833	53405	NA	NA	63897	3115	NA	NA	90025	NA	NA	NA	NA	NA	NA	22856	NA	254778	NA	NA	NA	NA	140831	NA	89790	79085	NA	NA
"359"	NA	NA	7849	NA	NA	9063	NA	NA	56900	NA	NA	NA	NA	NA	NA	NA	NA	23002	NA	NA	6526	9001	NA	444	246243	NA	NA	79573	NA	NA	NA	NA	NA	NA	NA	NA	552900	NA	NA	NA	NA	55140	54888	NA	NA	NA	NA	NA	NA	NA	NA	284669	9748	NA	NA	136853	80339	NA	NA	2627	NA	NA	NA	NA	NA	NA	81563	NA	65125	NA	NA	NA	NA	643072	NA	219988	10625	NA	NA
"360"	NA	NA	8728	NA	NA	91408	NA	NA	5165	NA	NA	NA	NA	NA	NA	NA	NA	311	NA	NA	9194	23001	NA	6233	10993	NA	NA	27125	NA	NA	NA	NA	NA	NA	NA	NA	23594	NA	NA	NA	NA	54941	51312	NA	NA	NA	NA	NA	NA	NA	NA	161145	80021	NA	NA	8844	5499	NA	NA	1503	NA	NA	NA	NA	NA	NA	54751	NA	80025	NA	NA	NA	NA	23037	NA	9258	11152	NA	NA
"361"	NA	NA	23468	NA	NA	444	NA	NA	2153	NA	NA	NA	NA	NA	NA	NA	NA	83641	NA	NA	23133	442444	NA	81839	93166	NA	NA	27099	NA	NA	NA	NA	NA	NA	NA	NA	83591	NA	NA	NA	NA	345757	56916	NA	NA	NA	NA	NA	NA	NA	NA	221938	2255	NA	NA	6309	6597	NA	NA	58513	NA	NA	NA	NA	NA	NA	1123	NA	138311	NA	NA	NA	NA	11128	NA	155038	51611	NA	NA
"362"	NA	NA	5902	NA	NA	54542	NA	NA	23244	NA	NA	NA	NA	NA	NA	NA	NA	49854	NA	NA	56339	26108	NA	55860	1948	NA	NA	6627	NA	NA	NA	NA	NA	NA	NA	NA	22930	NA	NA	NA	NA	6282	5498	NA	NA	NA	NA	NA	NA	NA	NA	29083	57541	NA	NA	26747	8237	NA	NA	54904	NA	NA	NA	NA	NA	NA	57801	NA	100505865	NA	NA	NA	NA	51520	NA	114879	8443	NA	NA
"363"	NA	NA	26659	NA	NA	9878	NA	NA	27258	NA	NA	NA	NA	NA	NA	NA	NA	64343	NA	NA	1107	8439	NA	367	3488	NA	NA	100133315	NA	NA	NA	NA	NA	NA	NA	NA	57608	NA	NA	NA	NA	284018	56829	NA	NA	NA	NA	NA	NA	NA	NA	23200	6814	NA	NA	81847	84085	NA	NA	2206	NA	NA	NA	NA	NA	NA	1407	NA	5629	NA	NA	NA	NA	79845	NA	123920	25957	NA	NA
"364"	NA	NA	1773	NA	NA	84248	NA	NA	55701	NA	NA	NA	NA	NA	NA	NA	NA	23479	NA	NA	221935	644135	NA	643911	93973	NA	NA	100507062	NA	NA	NA	NA	NA	NA	NA	NA	201475	NA	NA	NA	NA	7518	79697	NA	NA	NA	NA	NA	NA	NA	NA	23435	5337	NA	NA	64927	23210	NA	NA	57502	NA	NA	NA	NA	NA	NA	2956	NA	114987	NA	NA	NA	NA	2247	NA	140688	55049	NA	NA
"365"	NA	NA	10913	NA	NA	375287	NA	NA	400960	NA	NA	NA	NA	NA	NA	NA	NA	3840	NA	NA	57572	144455	NA	140890	23176	NA	NA	463	NA	NA	NA	NA	NA	NA	NA	NA	55689	NA	NA	NA	NA	8531	128061	NA	NA	NA	NA	NA	NA	NA	NA	8760	10855	NA	NA	4854	3717	NA	NA	28387	NA	NA	NA	NA	NA	NA	79683	NA	55384	NA	NA	NA	NA	25862	NA	83746	9632	NA	NA
"366"	NA	NA	147111	NA	NA	1654	NA	NA	10320	NA	NA	NA	NA	NA	NA	NA	NA	22904	NA	NA	10902	64094	NA	3799	151742	NA	NA	8731	NA	NA	NA	NA	NA	NA	NA	NA	8623	NA	NA	NA	NA	10099	26502	NA	NA	NA	NA	NA	NA	NA	NA	7727	23585	NA	NA	10920	57154	NA	NA	116461	NA	NA	NA	NA	NA	NA	1292	NA	84033	NA	NA	NA	NA	283432	NA	255488	84726	NA	NA
"367"	NA	NA	146057	NA	NA	8674	NA	NA	2551	NA	NA	NA	NA	NA	NA	NA	NA	29800	NA	NA	9736	3909	NA	64207	54988	NA	NA	55250	NA	NA	NA	NA	NA	NA	NA	NA	10160	NA	NA	NA	NA	57085	160335	NA	NA	NA	NA	NA	NA	NA	NA	9491	10490	NA	NA	79634	55788	NA	NA	27141	NA	NA	NA	NA	NA	NA	85461	NA	64755	NA	NA	NA	NA	55859	NA	57215	55768	NA	NA
"368"	NA	NA	10825	NA	NA	51809	NA	NA	80218	NA	NA	NA	NA	NA	NA	NA	NA	57573	NA	NA	4124	93082	NA	57520	9076	NA	NA	23081	NA	NA	NA	NA	NA	NA	NA	NA	8805	NA	NA	NA	NA	2512	79155	NA	NA	NA	NA	NA	NA	NA	NA	27085	55603	NA	NA	163081	24140	NA	NA	29943	NA	NA	NA	NA	NA	NA	56243	NA	57536	NA	NA	NA	NA	5048	NA	9828	283237	NA	NA
"369"	NA	NA	60481	NA	NA	87178	NA	NA	55279	NA	NA	NA	NA	NA	NA	NA	NA	10945	NA	NA	5437	114987	NA	57532	122509	NA	NA	23064	NA	NA	NA	NA	NA	NA	NA	NA	83875	NA	NA	NA	NA	9128	10634	NA	NA	NA	NA	NA	NA	NA	NA	285533	7763	NA	NA	55869	643749	NA	NA	100506603	NA	NA	NA	NA	NA	NA	4312	NA	221416	NA	NA	NA	NA	92014	NA	3796	23141	NA	NA
"370"	NA	NA	157983	NA	NA	64327	NA	NA	6095	NA	NA	NA	NA	NA	NA	NA	NA	9950	NA	NA	64766	54780	NA	64762	79134	NA	NA	1479	NA	NA	NA	NA	NA	NA	NA	NA	80218	NA	NA	NA	NA	6672	7566	NA	NA	NA	NA	NA	NA	NA	NA	2619	665	NA	NA	2046	7428	NA	NA	80162	NA	NA	NA	NA	NA	NA	2078	NA	100506436	NA	NA	NA	NA	9167	NA	6515	5533	NA	NA
"371"	NA	NA	9705	NA	NA	4800	NA	NA	55284	NA	NA	NA	NA	NA	NA	NA	NA	5562	NA	NA	5361	645687	NA	2632	64081	NA	NA	158234	NA	NA	NA	NA	NA	NA	NA	NA	80011	NA	NA	NA	NA	151306	101929402	NA	NA	NA	NA	NA	NA	NA	NA	79641	100505881	NA	NA	55681	162979	NA	NA	84851	NA	NA	NA	NA	NA	NA	4086	NA	124221	NA	NA	NA	NA	79084	NA	79719	4140	NA	NA
"372"	NA	NA	23181	NA	NA	831	NA	NA	282974	NA	NA	NA	NA	NA	NA	NA	NA	6801	NA	NA	55661	57491	NA	7678	80854	NA	NA	5504	NA	NA	NA	NA	NA	NA	NA	NA	6659	NA	NA	NA	NA	644	1968	NA	NA	NA	NA	NA	NA	NA	NA	6707	950	NA	NA	10135	6461	NA	NA	10492	NA	NA	NA	NA	NA	NA	10640	NA	54429	NA	NA	NA	NA	163259	NA	55700	37	NA	NA
"373"	NA	NA	284723	NA	NA	6605	NA	NA	830	NA	NA	NA	NA	NA	NA	NA	NA	2530	NA	NA	26268	285704	NA	79768	100506897	NA	NA	2145	NA	NA	NA	NA	NA	NA	NA	NA	79968	NA	NA	NA	NA	29960	2926	NA	NA	NA	NA	NA	NA	NA	NA	5833	144110	NA	NA	79974	101928230	NA	NA	55784	NA	NA	NA	NA	NA	NA	5270	NA	93166	NA	NA	NA	NA	11228	NA	83857	5526	NA	NA
"374"	NA	NA	4087	NA	NA	57189	NA	NA	3213	NA	NA	NA	NA	NA	NA	NA	NA	81608	NA	NA	55279	9654	NA	55284	55323	NA	NA	101928963	NA	NA	NA	NA	NA	NA	NA	NA	51161	NA	NA	NA	NA	51493	5272	NA	NA	NA	NA	NA	NA	NA	NA	2683	51382	NA	NA	147645	3093	NA	NA	7019	NA	NA	NA	NA	NA	NA	2701	NA	92283	NA	NA	NA	NA	441951	NA	2210	25909	NA	NA
"375"	NA	NA	140862	NA	NA	2673	NA	NA	79895	NA	NA	NA	NA	NA	NA	NA	NA	157773	NA	NA	10180	22869	NA	3093	259232	NA	NA	10776	NA	NA	NA	NA	NA	NA	NA	NA	64332	NA	NA	NA	NA	25913	6434	NA	NA	NA	NA	NA	NA	NA	NA	4907	127018	NA	NA	100507516	58513	NA	NA	58517	NA	NA	NA	NA	NA	NA	1861	NA	83660	NA	NA	NA	NA	689	NA	3716	7163	NA	NA
"376"	NA	NA	119	NA	NA	51377	NA	NA	5830	NA	NA	NA	NA	NA	NA	NA	NA	83538	NA	NA	114884	80262	NA	79624	29953	NA	NA	5573	NA	NA	NA	NA	NA	NA	NA	NA	100506469	NA	NA	NA	NA	11057	201973	NA	NA	NA	NA	NA	NA	NA	NA	54869	136319	NA	NA	79959	55621	NA	NA	5175	NA	NA	NA	NA	NA	NA	116	NA	4055	NA	NA	NA	NA	90874	NA	5878	64174	NA	NA
"377"	NA	NA	255104	NA	NA	57498	NA	NA	79659	NA	NA	NA	NA	NA	NA	NA	NA	57708	NA	NA	7637	9857	NA	6902	79443	NA	NA	91137	NA	NA	NA	NA	NA	NA	NA	NA	283638	NA	NA	NA	NA	5052	9128	NA	NA	NA	NA	NA	NA	NA	NA	10154	168850	NA	NA	10612	284390	NA	NA	83858	NA	NA	NA	NA	NA	NA	3184	NA	3888	NA	NA	NA	NA	6793	NA	1198	283149	NA	NA
"378"	NA	NA	1813	NA	NA	51068	NA	NA	51603	NA	NA	NA	NA	NA	NA	NA	NA	54811	NA	NA	6444	200933	NA	4217	10090	NA	NA	5383	NA	NA	NA	NA	NA	NA	NA	NA	51308	NA	NA	NA	NA	25912	6780	NA	NA	NA	NA	NA	NA	NA	NA	4929	7265	NA	NA	63899	847	NA	NA	4488	NA	NA	NA	NA	NA	NA	4801	NA	200162	NA	NA	NA	NA	101926967	NA	94101	1890	NA	NA
"379"	NA	NA	100506119	NA	NA	10484	NA	NA	9204	NA	NA	NA	NA	NA	NA	NA	NA	23741	NA	NA	84450	2906	NA	100506713	10875	NA	NA	643314	NA	NA	NA	NA	NA	NA	NA	NA	51390	NA	NA	NA	NA	11267	80212	NA	NA	NA	NA	NA	NA	NA	NA	9117	167153	NA	NA	2889	2870	NA	NA	23354	NA	NA	NA	NA	NA	NA	3364	NA	10086	NA	NA	NA	NA	5471	NA	220323	5790	NA	NA
"380"	NA	NA	23096	NA	NA	308	NA	NA	51741	NA	NA	NA	NA	NA	NA	NA	NA	79980	NA	NA	7701	26043	NA	894	64756	NA	NA	441273	NA	NA	NA	NA	NA	NA	NA	NA	1793	NA	NA	NA	NA	4643	125488	NA	NA	NA	NA	NA	NA	NA	NA	100131510	51377	NA	NA	51594	10956	NA	NA	80728	NA	NA	NA	NA	NA	NA	11079	NA	57211	NA	NA	NA	NA	645644	NA	51053	284029	NA	NA
"381"	NA	NA	116969	NA	NA	23451	NA	NA	283349	NA	NA	NA	NA	NA	NA	NA	NA	79172	NA	NA	100129550	1810	NA	100505641	285313	NA	NA	23048	NA	NA	NA	NA	NA	NA	NA	NA	25873	NA	NA	NA	NA	65059	811	NA	NA	NA	NA	NA	NA	NA	NA	55328	9318	NA	NA	51196	397	NA	NA	80725	NA	NA	NA	NA	NA	NA	10146	NA	8148	NA	NA	NA	NA	201456	NA	23	6830	NA	NA
"382"	NA	NA	2103	NA	NA	160760	NA	NA	8301	NA	NA	NA	NA	NA	NA	NA	NA	64598	NA	NA	30846	9103	NA	23033	27247	NA	NA	222161	NA	NA	NA	NA	NA	NA	NA	NA	4776	NA	NA	NA	NA	3654	56882	NA	NA	NA	NA	NA	NA	NA	NA	57690	10914	NA	NA	51104	84961	NA	NA	57461	NA	NA	NA	NA	NA	NA	9509	NA	100506405	NA	NA	NA	NA	23038	NA	53344	55191	NA	NA
"383"	NA	NA	7773	NA	NA	11235	NA	NA	79027	NA	NA	NA	NA	NA	NA	NA	NA	100129195	NA	NA	23363	64866	NA	948	9723	NA	NA	344558	NA	NA	NA	NA	NA	NA	NA	NA	11078	NA	NA	NA	NA	3030	55830	NA	NA	NA	NA	NA	NA	NA	NA	11155	84294	NA	NA	9754	126374	NA	NA	322	NA	NA	NA	NA	NA	NA	64094	NA	63035	NA	NA	NA	NA	91703	NA	55332	84243	NA	NA
"384"	NA	NA	114784	NA	NA	9975	NA	NA	11240	NA	NA	NA	NA	NA	NA	NA	NA	221154	NA	NA	2122	23584	NA	201475	59084	NA	NA	79048	NA	NA	NA	NA	NA	NA	NA	NA	29855	NA	NA	NA	NA	9779	79072	NA	NA	NA	NA	NA	NA	NA	NA	8892	7323	NA	NA	153222	3421	NA	NA	9727	NA	NA	NA	NA	NA	NA	169611	NA	83999	NA	NA	NA	NA	55697	NA	84548	402483	NA	NA
"385"	NA	NA	100289061	NA	NA	55745	NA	NA	8925	NA	NA	NA	NA	NA	NA	NA	NA	10975	NA	NA	10762	191585	NA	55425	5502	NA	NA	6188	NA	NA	NA	NA	NA	NA	NA	NA	26263	NA	NA	NA	NA	11016	5139	NA	NA	NA	NA	NA	NA	NA	NA	79695	55197	NA	NA	6332	100873954	NA	NA	5152	NA	NA	NA	NA	NA	NA	25996	NA	126526	NA	NA	NA	NA	124923	NA	5328	90799	NA	NA
"386"	NA	NA	1136	NA	NA	5376	NA	NA	8454	NA	NA	NA	NA	NA	NA	NA	NA	6576	NA	NA	9913	57045	NA	11160	2560	NA	NA	64981	NA	NA	NA	NA	NA	NA	NA	NA	27147	NA	NA	NA	NA	5610	4363	NA	NA	NA	NA	NA	NA	NA	NA	79759	6611	NA	NA	10116	9662	NA	NA	80022	NA	NA	NA	NA	NA	NA	5414	NA	100506555	NA	NA	NA	NA	4736	NA	4238	114034	NA	NA
"387"	NA	NA	9185	NA	NA	55266	NA	NA	645513	NA	NA	NA	NA	NA	NA	NA	NA	10160	NA	NA	139716	1602	NA	100128252	10455	NA	NA	79675	NA	NA	NA	NA	NA	NA	NA	NA	90871	NA	NA	NA	NA	101927027	54919	NA	NA	NA	NA	NA	NA	NA	NA	100131262	25939	NA	NA	9659	11083	NA	NA	221981	NA	NA	NA	NA	NA	NA	57786	NA	401207	NA	NA	NA	NA	169981	NA	51177	22834	NA	NA
"388"	NA	NA	387640	NA	NA	3572	NA	NA	153222	NA	NA	NA	NA	NA	NA	NA	NA	2801	NA	NA	23499	55171	NA	138050	10974	NA	NA	64429	NA	NA	NA	NA	NA	NA	NA	NA	84172	NA	NA	NA	NA	23233	53918	NA	NA	NA	NA	NA	NA	NA	NA	9436	444	NA	NA	84674	51571	NA	NA	5902	NA	NA	NA	NA	NA	NA	201595	NA	101928069	NA	NA	NA	NA	32	NA	415116	4899	NA	NA
"389"	NA	NA	121391	NA	NA	9180	NA	NA	911	NA	NA	NA	NA	NA	NA	NA	NA	445341	NA	NA	51602	757	NA	100507557	169044	NA	NA	5936	NA	NA	NA	NA	NA	NA	NA	NA	664701	NA	NA	NA	NA	4864	10329	NA	NA	NA	NA	NA	NA	NA	NA	5147	54877	NA	NA	155	150372	NA	NA	81029	NA	NA	NA	NA	NA	NA	1281	NA	10198	NA	NA	NA	NA	9204	NA	90809	94097	NA	NA
"390"	NA	NA	55777	NA	NA	57404	NA	NA	144699	NA	NA	NA	NA	NA	NA	NA	NA	1137	NA	NA	9668	27237	NA	79699	3899	NA	NA	51409	NA	NA	NA	NA	NA	NA	NA	NA	7421	NA	NA	NA	NA	55384	55028	NA	NA	NA	NA	NA	NA	NA	NA	26027	151525	NA	NA	3297	11276	NA	NA	7343	NA	NA	NA	NA	NA	NA	2983	NA	8739	NA	NA	NA	NA	126549	NA	114897	29968	NA	NA
"391"	NA	NA	6722	NA	NA	7639	NA	NA	7576	NA	NA	NA	NA	NA	NA	NA	NA	140686	NA	NA	112483	54472	NA	96764	5828	NA	NA	54536	NA	NA	NA	NA	NA	NA	NA	NA	55610	NA	NA	NA	NA	65125	2114	NA	NA	NA	NA	NA	NA	NA	NA	65080	80179	NA	NA	7809	1493	NA	NA	23413	NA	NA	NA	NA	NA	NA	283209	NA	344405	NA	NA	NA	NA	128025	NA	83593	134637	NA	NA
"392"	NA	NA	205564	NA	NA	7402	NA	NA	1912	NA	NA	NA	NA	NA	NA	NA	NA	54660	NA	NA	80315	1836	NA	3725	79734	NA	NA	80306	NA	NA	NA	NA	NA	NA	NA	NA	23038	NA	NA	NA	NA	5916	147923	NA	NA	NA	NA	NA	NA	NA	NA	10669	8036	NA	NA	23317	134510	NA	NA	8913	NA	NA	NA	NA	NA	NA	114801	NA	87769	NA	NA	NA	NA	2046	NA	2762	79815	NA	NA
"393"	NA	NA	6262	NA	NA	9589	NA	NA	9337	NA	NA	NA	NA	NA	NA	NA	NA	284131	NA	NA	8518	2678	NA	166012	949	NA	NA	5562	NA	NA	NA	NA	NA	NA	NA	NA	55007	NA	NA	NA	NA	9927	84934	NA	NA	NA	NA	NA	NA	NA	NA	90134	30844	NA	NA	8479	51497	NA	NA	100652853	NA	NA	NA	NA	NA	NA	55214	NA	8463	NA	NA	NA	NA	79650	NA	8793	57228	NA	NA
"394"	NA	NA	8788	NA	NA	2157	NA	NA	90268	NA	NA	NA	NA	NA	NA	NA	NA	2313	NA	NA	8609	6597	NA	7295	85437	NA	NA	6429	NA	NA	NA	NA	NA	NA	NA	NA	7871	NA	NA	NA	NA	64710	4835	NA	NA	NA	NA	NA	NA	NA	NA	594	153733	NA	NA	3619	25820	NA	NA	157574	NA	NA	NA	NA	NA	NA	440119	NA	440836	NA	NA	NA	NA	84705	NA	9953	9473	NA	NA
"395"	NA	NA	23531	NA	NA	7019	NA	NA	85439	NA	NA	NA	NA	NA	NA	NA	NA	996	NA	NA	84901	5523	NA	817	114876	NA	NA	60313	NA	NA	NA	NA	NA	NA	NA	NA	6322	NA	NA	NA	NA	84266	28985	NA	NA	NA	NA	NA	NA	NA	NA	79979	4179	NA	NA	54899	128387	NA	NA	9880	NA	NA	NA	NA	NA	NA	29035	NA	100130519	NA	NA	NA	NA	400986	NA	127281	55743	NA	NA
"396"	NA	NA	80274	NA	NA	6935	NA	NA	96459	NA	NA	NA	NA	NA	NA	NA	NA	10617	NA	NA	122809	11127	NA	9897	875	NA	NA	84186	NA	NA	NA	NA	NA	NA	NA	NA	55779	NA	NA	NA	NA	7157	5515	NA	NA	NA	NA	NA	NA	NA	NA	114876	4087	NA	NA	85455	30011	NA	NA	5817	NA	NA	NA	NA	NA	NA	5738	NA	100128782	NA	NA	NA	NA	199990	NA	997	5127	NA	NA
